id,key,value,type
651669767,housenumber,21615,addr
651669767,postcode,98021,addr
651669767,street,2nd Avenue Southeast,addr
651669767,building,house,regular
651669767,height,4.6000000000,regular
651669768,city,Bothell,addr
651669768,housenumber,217,addr
651669768,postcode,98021,addr
651669768,street,218th Place Southeast,addr
651669768,building,house,regular
651669768,height,4.6000000000,regular
651669769,city,Bothell,addr
651669769,housenumber,215,addr
651669769,postcode,98021,addr
651669769,street,218th Place Southeast,addr
651669769,building,house,regular
651669769,height,4.6000000000,regular
651669770,city,Bothell,addr
651669770,housenumber,209,addr
651669770,postcode,98021,addr
651669770,street,218th Place Southeast,addr
651669770,building,house,regular
651669770,height,4.6000000000,regular
651669771,city,Bothell,addr
651669771,housenumber,21713,addr
651669771,postcode,98021,addr
651669771,street,2nd Avenue Southeast,addr
651669771,building,house,regular
651669771,height,4.6000000000,regular
651669772,city,Bothell,addr
651669772,housenumber,103,addr
651669772,postcode,98021,addr
651669772,street,217th Place Southeast,addr
651669772,building,house,regular
651669772,height,4.6000000000,regular
651669773,city,Bothell,addr
651669773,housenumber,117,addr
651669773,postcode,98021,addr
651669773,street,217th Place Southeast,addr
651669773,building,house,regular
651669773,height,4.6000000000,regular
651669774,city,Bothell,addr
651669774,housenumber,21628,addr
651669774,postcode,98021,addr
651669774,street,2nd Avenue Southeast,addr
651669774,building,house,regular
651669774,height,4.6000000000,regular
651669775,city,Bothell,addr
651669775,housenumber,21620,addr
651669775,postcode,98021,addr
651669775,street,2nd Avenue Southeast,addr
651669775,building,house,regular
651669775,height,4.6000000000,regular
651669776,city,Bothell,addr
651669776,housenumber,21614,addr
651669776,postcode,98021,addr
651669776,street,2nd Avenue Southeast,addr
651669776,building,house,regular
651669776,height,4.6000000000,regular
651669777,city,Bothell,addr
651669777,housenumber,21602,addr
651669777,postcode,98021,addr
651669777,street,2nd Avenue Southeast,addr
651669777,building,house,regular
651669777,height,4.6000000000,regular
651669778,building,house,regular
651669778,height,4.6000000000,regular
651669779,city,Bothell,addr
651669779,housenumber,125,addr
651669779,postcode,98021,addr
651669779,street,216th Street Southeast,addr
651669779,building,house,regular
651669779,height,4.6000000000,regular
651669780,city,Bothell,addr
651669780,housenumber,21925,addr
651669780,postcode,98021,addr
651669780,street,2nd Avenue Southeast,addr
651669780,building,house,regular
651669780,height,4.6000000000,regular
651669781,city,Bothell,addr
651669781,housenumber,214,addr
651669781,postcode,98021,addr
651669781,street,219th Place Southeast,addr
651669781,building,house,regular
651669781,height,4.6000000000,regular
651669782,city,Bothell,addr
651669782,housenumber,227,addr
651669782,postcode,98021,addr
651669782,street,219th Place Southeast,addr
651669782,building,house,regular
651669782,height,4.6000000000,regular
651669783,city,Bothell,addr
651669783,housenumber,223,addr
651669783,postcode,98021,addr
651669783,street,219th Place Southeast,addr
651669783,building,house,regular
651669783,height,4.6000000000,regular
651669785,city,Bothell,addr
651669785,housenumber,213,addr
651669785,postcode,98021,addr
651669785,street,219th Place Southeast,addr
651669785,building,house,regular
651669785,height,4.6000000000,regular
651669786,city,Bothell,addr
651669786,housenumber,209,addr
651669786,postcode,98021,addr
651669786,street,219th Place Southeast,addr
651669786,building,house,regular
651669786,height,4.6000000000,regular
651669787,city,Bothell,addr
651669787,housenumber,21827,addr
651669787,postcode,98021,addr
651669787,street,2nd Avenue Southeast,addr
651669787,building,house,regular
651669787,height,4.6000000000,regular
651669788,city,Bothell,addr
651669788,housenumber,21817,addr
651669788,postcode,98021,addr
651669788,street,2nd Avenue Southeast,addr
651669788,building,house,regular
651669788,height,4.6000000000,regular
651669789,city,Bothell,addr
651669789,housenumber,118,addr
651669789,postcode,98021,addr
651669789,street,219th Place Southeast,addr
651669789,building,house,regular
651669789,height,4.6000000000,regular
651669790,city,Bothell,addr
651669790,housenumber,110,addr
651669790,postcode,98021,addr
651669790,street,219th Place Southeast,addr
651669790,building,house,regular
651669790,height,4.6000000000,regular
651669791,city,Bothell,addr
651669791,housenumber,115,addr
651669791,postcode,98021,addr
651669791,street,219th Place Southeast,addr
651669791,building,house,regular
651669791,height,4.6000000000,regular
651669792,city,Bothell,addr
651669792,housenumber,21824,addr
651669792,postcode,98021,addr
651669792,street,2nd Avenue Southeast,addr
651669792,building,house,regular
651669792,height,4.6000000000,regular
651669793,city,Bothell,addr
651669793,housenumber,21818,addr
651669793,postcode,98021,addr
651669793,street,2nd Avenue Southeast,addr
651669793,building,house,regular
651669793,height,4.6000000000,regular
651669794,city,Bothell,addr
651669794,housenumber,112,addr
651669794,postcode,98021,addr
651669794,street,218th Place Southeast,addr
651669794,building,house,regular
651669794,height,4.6000000000,regular
651669795,city,Bothell,addr
651669795,housenumber,218,addr
651669795,postcode,98021,addr
651669795,street,218th Place Southeast,addr
651669795,building,house,regular
651669795,height,4.6000000000,regular
651669796,city,Bothell,addr
651669796,housenumber,220,addr
651669796,postcode,98021,addr
651669796,street,218th Place Southeast,addr
651669796,building,house,regular
651669796,height,4.6000000000,regular
651669797,city,Bothell,addr
651669797,housenumber,219,addr
651669797,postcode,98021,addr
651669797,street,218th Place Southeast,addr
651669797,building,house,regular
651669797,height,4.6000000000,regular
651669798,city,Bothell,addr
651669798,housenumber,21705,addr
651669798,postcode,98021,addr
651669798,street,2nd Avenue Southeast,addr
651669798,building,house,regular
651669798,height,4.6000000000,regular
651669799,city,Bothell,addr
651669799,housenumber,203,addr
651669799,postcode,98021,addr
651669799,street,216th Street Southeast,addr
651669799,building,house,regular
651669799,height,4.6000000000,regular
651669800,city,Bothell,addr
651669800,housenumber,208,addr
651669800,postcode,98021,addr
651669800,street,215th Street Southeast,addr
651669800,building,house,regular
651669800,height,4.6000000000,regular
651669801,city,Bothell,addr
651669801,housenumber,204,addr
651669801,postcode,98021,addr
651669801,street,215th Street Southeast,addr
651669801,building,house,regular
651669801,height,4.6000000000,regular
651669802,city,Bothell,addr
651669802,housenumber,118,addr
651669802,postcode,98021,addr
651669802,street,214th Street Southeast,addr
651669802,building,house,regular
651669802,height,4.6000000000,regular
651669803,city,Bothell,addr
651669803,housenumber,101,addr
651669803,postcode,98021,addr
651669803,street,219th Place Southeast,addr
651669803,building,house,regular
651669803,height,4.6000000000,regular
651669804,city,Bothell,addr
651669804,housenumber,21909,addr
651669804,postcode,98021,addr
651669804,street,Meridian Avenue South,addr
651669804,building,house,regular
651669804,height,4.6000000000,regular
651669805,city,Bothell,addr
651669805,housenumber,21924,addr
651669805,postcode,98021,addr
651669805,street,2nd Avenue Southeast,addr
651669805,building,house,regular
651669805,height,4.6000000000,regular
651669806,city,Bothell,addr
651669806,housenumber,21924,addr
651669806,postcode,98021,addr
651669806,street,3rd Avenue Southeast,addr
651669806,building,house,regular
651669806,height,4.6000000000,regular
651669807,city,Bothell,addr
651669807,housenumber,109,addr
651669807,postcode,98021,addr
651669807,street,219th Place Southeast,addr
651669807,building,house,regular
651669807,height,4.6000000000,regular
651669808,city,Bothell,addr
651669808,housenumber,21708,addr
651669808,postcode,98021,addr
651669808,street,3rd Avenue Southeast,addr
651669808,building,house,regular
651669808,height,4.6000000000,regular
651669809,city,Bothell,addr
651669809,housenumber,226,addr
651669809,postcode,98021,addr
651669809,street,216th Street Southeast,addr
651669809,building,house,regular
651669809,height,4.6000000000,regular
651669810,city,Bothell,addr
651669810,housenumber,212,addr
651669810,postcode,98021,addr
651669811,city,Bothell,addr
651669811,housenumber,201,addr
651669811,postcode,98021,addr
651669811,street,215th Street Southeast,addr
651669811,building,house,regular
651669811,height,4.6000000000,regular
651669812,city,Bothell,addr
651669812,housenumber,207,addr
651669812,postcode,98021,addr
651669812,street,215th Street Southeast,addr
651669812,building,house,regular
651669812,height,4.6000000000,regular
651669813,city,Bothell,addr
651669813,housenumber,132,addr
651669813,postcode,98021,addr
651669813,street,214th Street Southeast,addr
651669813,building,house,regular
651669813,height,4.6000000000,regular
651669814,city,Bothell,addr
651669814,housenumber,21405,addr
651669814,postcode,98021,addr
651669814,street,2nd Avenue Southeast,addr
651669814,building,house,regular
651669814,height,4.6000000000,regular
651669815,city,Bothell,addr
651669815,housenumber,21331,addr
651669815,postcode,98021,addr
651669815,street,2nd Avenue Southeast,addr
651669815,building,house,regular
651669815,height,4.6000000000,regular
651669816,city,Bothell,addr
651669816,housenumber,21406,addr
651669816,postcode,98021,addr
651669816,street,2nd Avenue Southeast,addr
651669816,building,house,regular
651669816,height,4.6000000000,regular
651669817,city,Bothell,addr
651669817,housenumber,100,addr
651669817,postcode,98021,addr
651669817,street,212th Street Southeast,addr
651669817,building,house,regular
651669817,height,4.6000000000,regular
651669818,city,Bothell,addr
651669818,housenumber,103,addr
651669818,postcode,98021,addr
651669818,street,219th Place Southeast,addr
651669818,building,house,regular
651669818,height,4.6000000000,regular
651669819,city,Bothell,addr
651669819,housenumber,21724,addr
651669819,postcode,98021,addr
651669819,street,3rd Avenue Southeast,addr
651669819,building,house,regular
651669819,height,4.6000000000,regular
651669820,city,Bothell,addr
651669820,housenumber,230,addr
651669820,postcode,98021,addr
651669820,street,216th Street Southeast,addr
651669820,building,house,regular
651669820,height,4.6000000000,regular
651669821,city,Bothell,addr
651669821,housenumber,215,addr
651669821,postcode,98021,addr
651669821,street,215th Street Southeast,addr
651669821,building,house,regular
651669821,height,4.6000000000,regular
651669822,city,Bothell,addr
651669822,housenumber,206,addr
651669822,postcode,98021,addr
651669822,street,214th Street Southeast,addr
651669822,building,house,regular
651669822,height,4.6000000000,regular
651669823,city,Bothell,addr
651669823,housenumber,133,addr
651669823,postcode,98021,addr
651669823,street,214th Street Southeast,addr
651669823,building,house,regular
651669823,height,4.6000000000,regular
651669824,city,Bothell,addr
651669824,housenumber,21323,addr
651669824,postcode,98021,addr
651669824,street,2nd Avenue Southeast,addr
651669824,building,house,regular
651669824,height,4.6000000000,regular
651669825,city,Bothell,addr
651669825,housenumber,21322,addr
651669825,postcode,98021,addr
651669825,street,2nd Avenue Southeast,addr
651669825,building,house,regular
651669825,height,4.6000000000,regular
651669826,city,Bothell,addr
651669826,housenumber,21318,addr
651669826,postcode,98021,addr
651669826,street,2nd Avenue Southeast,addr
651669826,building,house,regular
651669826,height,4.6000000000,regular
651669827,city,Bothell,addr
651669827,housenumber,104,addr
651669827,postcode,98021,addr
651669827,street,212th Street Southeast,addr
651669827,building,house,regular
651669827,height,4.6000000000,regular
651669828,city,Bothell,addr
651669828,housenumber,108,addr
651669828,postcode,98021,addr
651669828,street,212th Street Southeast,addr
651669828,building,house,regular
651669828,height,4.6000000000,regular
651669829,city,Bothell,addr
651669829,housenumber,21917,addr
651669829,postcode,98021,addr
651669829,street,Meridian Avenue South,addr
651669829,building,house,regular
651669829,height,4.6000000000,regular
651669830,city,Bothell,addr
651669830,housenumber,21925,addr
651669830,postcode,98021,addr
651669830,street,Meridian Avenue South,addr
651669830,building,house,regular
651669830,height,4.6000000000,regular
651669831,city,Bothell,addr
651669831,housenumber,212,addr
651669831,postcode,98021,addr
651669831,street,214th Street Southeast,addr
651669831,building,house,regular
651669831,height,4.6000000000,regular
651669832,city,Bothell,addr
651669832,housenumber,21912,addr
651669832,postcode,98021,addr
651669832,street,3rd Avenue Southeast,addr
651669832,building,house,regular
651669832,height,4.6000000000,regular
651669833,city,Bothell,addr
651669833,housenumber,21820,addr
651669833,postcode,98021,addr
651669833,street,3rd Avenue Southeast,addr
651669833,building,house,regular
651669833,height,4.6000000000,regular
651669834,city,Bothell,addr
651669834,housenumber,21712,addr
651669834,postcode,98021,addr
651669834,street,3rd Avenue Southeast,addr
651669834,building,house,regular
651669834,height,4.6000000000,regular
651669835,city,Bothell,addr
651669835,housenumber,21525,addr
651669835,postcode,98021,addr
651669835,street,2nd Drive Southeast,addr
651669835,building,house,regular
651669835,height,4.6000000000,regular
651669836,city,Bothell,addr
651669836,housenumber,21517,addr
651669836,postcode,98021,addr
651669836,street,2nd Drive Southeast,addr
651669836,building,house,regular
651669836,height,4.6000000000,regular
651669838,city,Bothell,addr
651669838,housenumber,21502,addr
651669838,postcode,98021,addr
651669838,street,2nd Drive Southeast,addr
651669838,building,house,regular
651669838,height,4.6000000000,regular
651669839,city,Bothell,addr
651669839,housenumber,21402,addr
651669839,postcode,98021,addr
651669839,street,2nd Drive Southeast,addr
651669839,building,house,regular
651669839,height,4.6000000000,regular
651669840,city,Bothell,addr
651669840,housenumber,215,addr
651669840,postcode,98021,addr
651669840,street,214th Street Southeast,addr
651669840,building,house,regular
651669840,height,4.6000000000,regular
651669842,city,Bothell,addr
651669842,housenumber,21314,addr
651669842,postcode,98021,addr
651669842,street,2nd Avenue Southeast,addr
651669842,building,house,regular
651669842,height,4.6000000000,regular
651669843,city,Bothell,addr
651669843,housenumber,118,addr
651669843,postcode,98021,addr
651669843,street,212th Street Southeast,addr
651669843,building,house,regular
651669843,height,4.6000000000,regular
651669844,city,Bothell,addr
651669844,housenumber,122,addr
651669844,postcode,98021,addr
651669844,street,212th Street Southeast,addr
651669844,building,house,regular
651669844,height,4.6000000000,regular
651669845,city,Bothell,addr
651669845,housenumber,113,addr
651669845,postcode,98021,addr
651669845,street,212th Street Southeast,addr
651669845,building,house,regular
651669845,height,4.6000000000,regular
651669846,city,Bothell,addr
651669846,housenumber,21622,addr
651669846,postcode,98021,addr
651669846,street,3rd Avenue Southeast,addr
651669846,building,house,regular
651669846,height,4.6000000000,regular
651669847,city,Bothell,addr
651669847,housenumber,21425,addr
651669847,postcode,98021,addr
651669847,street,2nd Drive Southeast,addr
651669847,building,house,regular
651669847,height,4.6000000000,regular
651669848,city,Bothell,addr
651669848,housenumber,21417,addr
651669848,postcode,98021,addr
651669848,street,2nd Drive Southeast,addr
651669848,building,house,regular
651669848,height,4.6000000000,regular
651669849,city,Bothell,addr
651669849,housenumber,21411,addr
651669849,postcode,98021,addr
651669849,street,2nd Drive Southeast,addr
651669849,building,house,regular
651669849,height,4.6000000000,regular
651669850,city,Bothell,addr
651669850,housenumber,21328,addr
651669850,postcode,98021,addr
651669850,street,2nd Drive Southeast,addr
651669850,building,house,regular
651669850,height,4.6000000000,regular
651669851,city,Bothell,addr
651669851,housenumber,21319,addr
651669851,postcode,98021,addr
651669851,street,2nd Avenue Southeast,addr
651669851,building,house,regular
651669851,height,4.6000000000,regular
651669852,city,Bothell,addr
651669852,housenumber,21315,addr
651669852,postcode,98021,addr
651669852,street,2nd Avenue Southeast,addr
651669852,building,house,regular
651669852,height,4.6000000000,regular
651669853,city,Bothell,addr
651669853,housenumber,21310,addr
651669853,postcode,98021,addr
651669853,street,2nd Avenue Southeast,addr
651669853,building,house,regular
651669853,height,4.6000000000,regular
651669854,city,Bothell,addr
651669854,housenumber,21403,addr
651669854,postcode,98021,addr
651669854,street,2nd Drive Southeast,addr
651669854,building,house,regular
651669854,height,4.6000000000,regular
651669855,city,Bothell,addr
651669855,housenumber,21329,addr
651669855,postcode,98021,addr
651669855,street,2nd Drive Southeast,addr
651669855,building,house,regular
651669855,height,4.6000000000,regular
651669856,city,Bothell,addr
651669856,housenumber,21308,addr
651669856,postcode,98021,addr
651669856,street,2nd Avenue Southeast,addr
651669856,building,house,regular
651669856,height,4.6000000000,regular
651669857,city,Bothell,addr
651669857,housenumber,21304,addr
651669857,postcode,98021,addr
651669857,street,2nd Avenue Southeast,addr
651669857,building,house,regular
651669857,height,4.6000000000,regular
651669858,city,Bothell,addr
651669858,housenumber,21325,addr
651669858,postcode,98021,addr
651669858,street,2nd Drive Southeast,addr
651669858,building,house,regular
651669858,height,4.6000000000,regular
651669859,city,Bothell,addr
651669859,housenumber,21317,addr
651669859,postcode,98021,addr
651669859,street,2nd Drive Southeast,addr
651669859,building,house,regular
651669859,height,4.6000000000,regular
651669860,city,Bothell,addr
651669860,housenumber,21305,addr
651669860,postcode,98021,addr
651669860,street,2nd Drive Southeast,addr
651669860,building,house,regular
651669860,height,4.6000000000,regular
651669861,city,Bothell,addr
651669861,housenumber,21301,addr
651669861,postcode,98021,addr
651669861,street,2nd Drive Southeast,addr
651669861,building,house,regular
651669861,height,4.6000000000,regular
651669862,city,Bothell,addr
651669862,housenumber,21313,addr
651669862,postcode,98021,addr
651669862,street,2nd Drive Southeast,addr
651669862,building,house,regular
651669862,height,4.6000000000,regular
651669863,city,Bothell,addr
651669863,housenumber,21309,addr
651669863,postcode,98021,addr
651669863,street,2nd Drive Southeast,addr
651669863,building,house,regular
651669863,height,4.6000000000,regular
651669864,city,Bothell,addr
651669864,housenumber,21928,addr
651669864,postcode,98021,addr
651669864,street,2nd Avenue Southeast,addr
651669864,building,house,regular
651669864,height,4.6000000000,regular
651669866,city,Bothell,addr
651669866,housenumber,21728,addr
651669866,postcode,98021,addr
651669866,street,3rd Avenue Southeast,addr
651669866,building,house,regular
651669866,height,4.6000000000,regular
651669867,building,house,regular
651669867,height,4.6000000000,regular
651669868,city,Bothell,addr
651669868,housenumber,109,addr
651669868,postcode,98021,addr
651669868,street,223rd Street Southeast,addr
651669868,building,house,regular
651669869,city,Bothell,addr
651669869,housenumber,107,addr
651669869,postcode,98021,addr
651669869,street,223rd Street Southeast,addr
651669869,building,house,regular
651669870,city,Bothell,addr
651669870,housenumber,104,addr
651669870,postcode,98021,addr
651669870,street,223rd Street Southeast,addr
651669870,building,house,regular
651669871,city,Bothell,addr
651669871,housenumber,22310,addr
651669871,postcode,98021,addr
651669871,street,3rd Avenue Southeast,addr
651669871,building,house,regular
651669872,city,Bothell,addr
651669872,housenumber,22210,addr
651669872,postcode,98021,addr
651669872,street,1st Drive Southeast,addr
651669872,building,house,regular
651669873,city,Bothell,addr
651669873,housenumber,117,addr
651669873,postcode,98021,addr
651669873,street,223rd Street Southeast,addr
651669873,building,house,regular
651669874,city,Bothell,addr
651669874,housenumber,112,addr
651669874,postcode,98021,addr
651669874,street,223rd Street Southeast,addr
651669874,building,house,regular
651669875,city,Bothell,addr
651669875,housenumber,114,addr
651669875,postcode,98021,addr
651669875,street,223rd Street Southeast,addr
651669875,building,house,regular
651669876,city,Bothell,addr
651669876,housenumber,110,addr
651669876,postcode,98021,addr
651669876,street,223rd Street Southeast,addr
651669876,building,house,regular
651669877,city,Bothell,addr
651669877,housenumber,108,addr
651669877,postcode,98021,addr
651669877,street,223rd Street Southeast,addr
651669877,building,house,regular
651669878,city,Bothell,addr
651669878,housenumber,22309,addr
651669878,postcode,98021,addr
651669878,street,1st Drive Southeast,addr
651669878,building,house,regular
651669879,city,Bothell,addr
651669879,housenumber,22204,addr
651669879,postcode,98021,addr
651669879,street,1st Drive Southeast,addr
651669879,building,house,regular
651669879,height,9.1000000000,regular
651669880,city,Bothell,addr
651669880,housenumber,113,addr
651669880,postcode,98021,addr
651669880,street,224th Street Southeast,addr
651669880,building,house,regular
651669880,height,4.6000000000,regular
651669881,city,Bothell,addr
651669881,housenumber,22211,addr
651669881,postcode,98021,addr
651669881,street,1st Drive Southeast,addr
651669881,building,house,regular
651669881,height,4.6000000000,regular
651669882,city,Bothell,addr
651669882,housenumber,119,addr
651669882,postcode,98021,addr
651669882,street,223rd Street Southeast,addr
651669882,building,house,regular
651669882,height,4.6000000000,regular
651669883,city,Bothell,addr
651669883,housenumber,102,addr
651669883,postcode,98021,addr
651669883,street,223rd Street Southeast,addr
651669883,building,house,regular
651669883,height,4.6000000000,regular
651669884,city,Bothell,addr
651669884,housenumber,113,addr
651669884,postcode,98021,addr
651669884,street,223rd Street Southeast,addr
651669884,building,house,regular
651669884,height,4.6000000000,regular
651669885,city,Bothell,addr
651669885,housenumber,105,addr
651669885,postcode,98021,addr
651669885,street,223rd Street Southeast,addr
651669885,building,house,regular
651669885,height,4.6000000000,regular
651669886,city,Bothell,addr
651669886,housenumber,106,addr
651669887,city,Bothell,addr
651669887,housenumber,116,addr
651669887,postcode,98021,addr
651669887,street,223rd Street Southeast,addr
651669887,building,house,regular
651669887,height,4.6000000000,regular
651669888,city,Bothell,addr
651669888,housenumber,22312,addr
651669888,postcode,98021,addr
651669888,street,1st Drive Southeast,addr
651669888,building,house,regular
651669888,height,4.6000000000,regular
651669889,city,Bothell,addr
651669889,housenumber,22327,addr
651669889,postcode,98021,addr
651669889,street,Meridian Avenue South,addr
651669889,building,house,regular
651669889,height,4.6000000000,regular
651669890,city,Bothell,addr
651669890,housenumber,22325,addr
651669890,postcode,98021,addr
651669890,street,Meridian Avenue South,addr
651669890,building,house,regular
651669890,height,4.6000000000,regular
651669891,city,Bothell,addr
651669891,housenumber,22127,addr
651669891,postcode,98021,addr
651669891,street,Meridian Avenue South,addr
651669891,building,house,regular
651669891,height,4.6000000000,regular
651669892,city,Bothell,addr
651669892,housenumber,22207,addr
651669892,postcode,98021,addr
651669892,street,Meridian Avenue South,addr
651669892,building,house,regular
651669892,height,4.6000000000,regular
651669893,city,Bothell,addr
651669893,housenumber,22215,addr
651669893,postcode,98021,addr
651669893,street,Meridian Avenue South,addr
651669893,building,house,regular
651669893,height,4.6000000000,regular
651669894,city,Bothell,addr
651669894,housenumber,22227,addr
651669894,postcode,98021,addr
651669894,street,Meridian Avenue South,addr
651669894,building,house,regular
651669894,height,4.6000000000,regular
651669895,city,Bothell,addr
651669895,housenumber,22314,addr
651669895,postcode,98021,addr
651669895,street,Meridian Avenue South,addr
651669895,building,house,regular
651669895,height,4.6000000000,regular
651669896,city,Bothell,addr
651669896,housenumber,22313,addr
651669896,postcode,98021,addr
651669896,street,Meridian Avenue South,addr
651669896,building,house,regular
651669896,height,4.6000000000,regular
651669897,city,Bothell,addr
651669897,housenumber,22307,addr
651669897,postcode,98021,addr
651669897,street,Meridian Avenue South,addr
651669897,building,house,regular
651669897,height,4.6000000000,regular
651669898,city,Bothell,addr
651669898,housenumber,101,addr
651669898,postcode,98021,addr
651669898,street,224th Street Southeast,addr
651669898,building,house,regular
651669898,height,4.6000000000,regular
651669899,city,Bothell,addr
651669899,housenumber,119,addr
651669899,postcode,98021,addr
651669899,street,224th Street Southeast,addr
651669899,building,house,regular
651669899,height,4.6000000000,regular
651669900,city,Bothell,addr
651669900,housenumber,22119,addr
651669900,postcode,98021,addr
651669900,street,Meridian Avenue South,addr
651669900,building,house,regular
651669900,height,4.6000000000,regular
651669902,city,Bothell,addr
651669902,housenumber,22111,addr
651669902,postcode,98021,addr
651669902,street,Meridian Avenue South,addr
651669902,building,house,regular
651669902,height,4.6000000000,regular
651669903,city,Bothell,addr
651669903,housenumber,22103,addr
651669903,postcode,98021,addr
651669903,street,Meridian Avenue South,addr
651669903,building,house,regular
651669903,height,4.6000000000,regular
651669904,city,Bothell,addr
651669904,housenumber,22027,addr
651669904,postcode,98021,addr
651669904,street,Meridian Avenue South,addr
651669904,building,house,regular
651669904,height,4.6000000000,regular
651669905,city,Bothell,addr
651669905,housenumber,22003,addr
651669905,postcode,98021,addr
651669905,street,Meridian Avenue South,addr
651669905,building,house,regular
651669905,height,4.6000000000,regular
651669906,city,Bothell,addr
651669906,housenumber,22210,addr
651669906,postcode,98021,addr
651669906,street,3rd Avenue Southeast,addr
651669906,building,house,regular
651669906,height,4.6000000000,regular
651669908,city,Bothell,addr
651669908,housenumber,22302,addr
651669908,postcode,98021,addr
651669908,street,3rd Avenue Southeast,addr
651669908,building,house,regular
651669908,height,4.6000000000,regular
651669909,city,Bothell,addr
651669909,housenumber,22224,addr
651669909,postcode,98021,addr
651669909,street,3rd Avenue Southeast,addr
651669909,building,house,regular
651669909,height,4.6000000000,regular
651669910,city,Bothell,addr
651669910,housenumber,21827,addr
651669910,postcode,98021,addr
651669910,street,Meridian Avenue South,addr
651669910,building,house,regular
651669910,height,4.6000000000,regular
651669911,city,Bothell,addr
651669911,housenumber,222,addr
651669911,postcode,98021,addr
651669911,street,218th Place Southeast,addr
651669911,building,house,regular
651669912,city,Bothell,addr
651669912,housenumber,21805,addr
651669912,postcode,98021,addr
651669912,street,2nd Avenue Southeast,addr
651669912,building,house,regular
651669912,height,4.6000000000,regular
651669913,city,Bothell,addr
651669913,housenumber,203,addr
651669913,postcode,98021,addr
651669913,street,219th Place Southeast,addr
651669913,building,house,regular
651669913,height,4.6000000000,regular
651669915,city,Bothell,addr
651669915,housenumber,22205,addr
651669915,postcode,98021,addr
651669915,street,1st Drive Southeast,addr
651669915,building,house,regular
651669916,building,house,regular
651669916,height,4.6000000000,regular
651669917,city,Bothell,addr
651669917,housenumber,103,addr
651669917,postcode,98021,addr
651669917,street,212th Street Southeast,addr
651669917,building,house,regular
651669917,height,4.6000000000,regular
651669918,city,Bothell,addr
651669918,housenumber,107,addr
651669918,postcode,98021,addr
651669918,street,212th Street Southeast,addr
651669918,building,house,regular
651669918,height,4.6000000000,regular
651669919,city,Bothell,addr
651669919,housenumber,119,addr
651669919,postcode,98021,addr
651669919,street,212th Street Southeast,addr
651669919,building,house,regular
651669919,height,4.6000000000,regular
651669920,city,Bothell,addr
651669920,housenumber,207,addr
651669920,postcode,98021,addr
651669920,street,214th Street Southeast,addr
651669920,building,house,regular
651669920,height,4.6000000000,regular
651669921,city,Bothell,addr
651669921,housenumber,102,addr
651669921,postcode,98021,addr
651669921,street,219th Place Southeast,addr
651669921,building,house,regular
651669921,height,4.6000000000,regular
651669922,city,Bothell,addr
651669922,housenumber,227,addr
651669922,postcode,98021,addr
651669922,street,224th Street Southeast,addr
651669922,building,house,regular
651669922,height,4.6000000000,regular
651669923,city,Bothell,addr
651669923,housenumber,22318,addr
651669923,postcode,98021,addr
651669923,street,3rd Avenue Southeast,addr
651669923,building,house,regular
651669924,city,Bothell,addr
651669924,housenumber,22306,addr
651669924,postcode,98021,addr
651669924,street,1st Drive Southeast,addr
651669924,building,house,regular
651669924,height,4.6000000000,regular
651669929,city,Bothell,addr
651669929,housenumber,22201,addr
651669929,postcode,98021,addr
651669929,street,Meridian Avenue South,addr
651669929,building,house,regular
651669929,height,4.6000000000,regular
651669932,city,Bothell,addr
651669932,housenumber,224,addr
651669932,postcode,98021,addr
651669932,street,219th Place Southeast,addr
651669932,building,house,regular
651669932,height,4.6000000000,regular
651670332,building,yes,regular
651670333,building,yes,regular
651670334,building,yes,regular
651670335,building,yes,regular
651670336,building,yes,regular
651670337,building,yes,regular
651670338,building,yes,regular
651670339,building,yes,regular
651670340,building,yes,regular
651670341,building,yes,regular
651670342,building,yes,regular
651670343,building,yes,regular
651670344,building,yes,regular
651670345,building,yes,regular
651670346,building,yes,regular
651670350,building,yes,regular
651670351,building,yes,regular
651670352,building,yes,regular
651670353,building,yes,regular
651670354,building,yes,regular
651672021,building,yes,regular
651672021,name,<Null>,regular
651672022,building,yes,regular
651672022,name,<Null>,regular
651672023,building,yes,regular
651672024,building,public,regular
651672024,name,<Null>,regular
651672025,building,yes,regular
651672025,name,<Null>,regular
651672026,building,yes,regular
651672026,name,<Null>,regular
651672027,building,yes,regular
651672027,name,<Null>,regular
651672028,building,yes,regular
651672028,name,<Null>,regular
651672029,building,yes,regular
651672029,name,<Null>,regular
651672030,building,yes,regular
651672030,name,<Null>,regular
651672031,building,yes,regular
651672031,name,<Null>,regular
651672032,city,Bothell,addr
651672032,housenumber,23514,addr
651672032,postcode,98021,addr
651672032,street,Meridian Avenue South,addr
651672032,building,house,regular
651672032,height,4.6000000000,regular
651672033,city,Bothell,addr
651672033,housenumber,23318,addr
651672033,postcode,98021,addr
651672033,street,Meridian Avenue South,addr
651672033,building,house,regular
651672033,height,4.6000000000,regular
651672034,city,Bothell,addr
651672034,housenumber,115,addr
651672034,postcode,98021,addr
651672034,street,240th Street Southwest,addr
651672034,building,house,regular
651672034,height,4.6000000000,regular
651672035,city,Bothell,addr
651672035,housenumber,315,addr
651672035,postcode,98021,addr
651672035,street,235th Place Southwest,addr
651672035,building,house,regular
651672035,height,4.6000000000,regular
651672036,city,Bothell,addr
651672036,housenumber,325,addr
651672036,postcode,98021,addr
651672036,street,234th Place Southwest,addr
